r,c,f,cover@DAPI,MaxIntensity@CY3,MinIntensity@CY3,MedianIntensity@CY3,sat_cell_ratio@CY3,MaxIntensity@CY5,MinIntensity@CY5,MedianIntensity@CY5,sat_cell_ratio@CY5,MaxIntensity@FRET,MinIntensity@FRET,MedianIntensity@FRET,sat_cell_ratio@FRET,error,msg,sat_cnt,dyn_cnt
4.0,23.0,3.0,0.13283950617283952,47969.0,76.0,197.0,0.0,45641.0,49.0,188.0,0.0,11471.0,42.0,171.0,0.0,20,,0.0,0.0
4.0,23.0,4.0,0.21329389574759944,33041.0,56.0,202.0,0.0,25577.0,50.0,192.0,0.0,7649.0,49.0,171.0,0.0,20,,0.0,0.0
4.0,23.0,5.0,0.1890363511659808,28233.0,62.0,199.0,0.0,26041.0,57.0,190.0,0.0,7146.0,54.0,171.0,0.0,20,,0.0,0.0
5.0,2.0,1.0,0.1894264403292181,33923.0,69.0,199.0,0.0,25602.0,42.0,188.0,0.0,7091.0,44.0,171.0,0.0,20,,0.0,0.0
5.0,2.0,2.0,0.1658179012345679,44064.0,44.0,204.0,0.0,33455.0,54.0,192.0,0.0,9232.0,53.0,173.0,0.0,20,,0.0,0.0
5.0,2.0,3.0,0.149809670781893,29610.0,63.0,201.0,0.0,23982.0,71.0,189.0,0.0,7085.0,55.0,172.0,0.0,20,,0.0,0.0
5.0,2.0,4.0,0.18475051440329218,30451.0,60.0,205.0,0.0,25249.0,54.0,192.0,0.0,6977.0,48.0,172.0,0.0,20,,0.0,0.0
5.0,2.0,5.0,0.16112997256515776,27608.0,57.0,203.0,0.0,21699.0,25.0,190.0,0.0,7106.0,50.0,171.0,0.0,20,,0.0,0.0
5.0,3.0,1.0,0.1423139574759945,52354.0,72.0,199.0,0.0,41245.0,53.0,189.0,0.0,8709.0,46.0,171.0,0.0,20,,0.0,0.0
5.0,3.0,2.0,0.13897805212620026,30637.0,74.0,206.0,0.0,20996.0,61.0,192.0,0.0,7025.0,59.0,175.0,0.0,20,,0.0,0.0
5.0,3.0,3.0,0.13988168724279834,28602.0,73.0,199.0,0.0,23040.0,36.0,187.0,0.0,7385.0,51.0,171.0,0.0,20,,0.0,0.0
5.0,3.0,4.0,0.15622342249657065,42317.0,61.0,206.0,0.0,35650.0,61.0,193.0,0.0,10936.0,50.0,174.0,0.0,20,,0.0,0.0
5.0,3.0,5.0,0.13126457475994513,39603.0,70.0,204.0,0.0,32099.0,49.0,191.0,0.0,9162.0,51.0,174.0,0.0,20,,0.0,0.0
5.0,4.0,1.0,0.11791066529492455,23730.0,66.0,195.0,0.0,21338.0,53.0,186.0,0.0,7074.0,26.0,170.0,0.0,20,,0.0,0.0
5.0,4.0,2.0,0.1785125171467764,42131.0,71.0,199.0,0.0,31479.0,62.0,190.0,0.0,9309.0,50.0,172.0,0.0,20,,0.0,0.0
5.0,4.0,3.0,0.15059756515775033,55370.0,46.0,197.0,0.0,26504.0,61.0,188.0,0.0,8217.0,43.0,171.0,0.0,20,,0.0,0.0
5.0,4.0,4.0,0.14359482167352539,61725.0,76.0,203.0,0.0,41701.0,62.0,192.0,0.0,15005.0,53.0,173.0,0.0,20,,0.0,0.0
5.0,4.0,5.0,0.21151920438957475,28623.0,70.0,200.0,0.0,23762.0,61.0,189.0,0.0,7134.0,49.0,171.0,0.0,20,,0.0,0.0
5.0,5.0,1.0,0.12340192043895748,47006.0,61.0,198.0,0.0,24989.0,59.0,186.0,0.0,7003.0,42.0,170.0,0.0,20,,0.0,0.0
5.0,5.0,2.0,0.13428926611796982,40048.0,53.0,200.0,0.0,35872.0,48.0,187.0,0.0,9590.0,21.0,168.0,0.0,20,,0.0,0.0
5.0,5.0,3.0,0.15818844307270233,44841.0,69.0,197.0,0.0,32756.0,53.0,185.0,0.0,8912.0,54.0,169.0,0.0,20,,0.0,0.0
5.0,5.0,4.0,0.14165723593964336,36943.0,74.0,204.0,0.0,34988.0,43.0,190.0,0.0,7867.0,44.0,170.0,0.0,20,,0.0,0.0
5.0,5.0,5.0,0.20785836762688614,32987.0,66.0,201.0,0.0,23215.0,54.0,188.0,0.0,7084.0,35.0,171.0,0.0,20,,0.0,0.0
5.0,6.0,1.0,0.12018518518518519,23399.0,75.0,197.0,0.0,20414.0,59.0,187.0,0.0,5858.0,46.0,169.0,0.0,20,,0.0,0.0
5.0,6.0,2.0,0.08131601508916324,62136.0,64.0,200.0,0.0,37198.0,63.0,189.0,0.0,12126.0,57.0,170.0,0.0,20,,0.0,0.0
5.0,6.0,3.0,0.21853137860082306,28156.0,63.0,202.0,0.0,21434.0,55.0,190.0,0.0,6918.0,48.0,171.0,0.0,20,,0.0,0.0
5.0,6.0,4.0,0.10399434156378601,37093.0,77.0,203.0,0.0,29190.0,56.0,191.0,0.0,7712.0,54.0,171.0,0.0,20,,0.0,0.0
5.0,6.0,5.0,0.15295524691358026,29404.0,49.0,203.0,0.0,23970.0,62.0,191.0,0.0,4936.0,54.0,172.0,0.0,20,,0.0,0.0
5.0,7.0,1.0,0.1312885802469136,27532.0,66.0,195.0,0.0,16985.0,62.0,184.0,0.0,7110.0,50.0,167.0,0.0,20,,0.0,0.0
5.0,7.0,2.0,0.07875514403292182,31967.0,77.0,199.0,0.0,21234.0,64.0,187.0,0.0,6270.0,49.0,167.0,0.0,20,,0.0,0.0
5.0,7.0,3.0,0.18085905349794237,53457.0,61.0,199.0,0.0,32527.0,51.0,188.0,0.0,10134.0,51.0,171.0,0.0,20,,0.0,0.0
5.0,7.0,4.0,0.09624142661179698,37949.0,69.0,201.0,0.0,33942.0,53.0,189.0,0.0,8379.0,44.0,171.0,0.0,20,,0.0,0.0
5.0,7.0,5.0,0.1862980109739369,46856.0,69.0,201.0,0.0,32852.0,50.0,189.0,0.0,8470.0,46.0,171.0,0.0,20,,0.0,0.0
5.0,8.0,1.0,0.1747110768175583,57509.0,66.0,197.0,0.0,40293.0,54.0,187.0,0.0,10906.0,42.0,170.0,0.0,20,,0.0,0.0
5.0,8.0,2.0,0.16959447873799727,45574.0,56.0,199.0,0.0,43570.0,53.0,188.0,0.0,10874.0,46.0,169.0,0.0,20,,0.0,0.0
5.0,8.0,3.0,0.1970696159122085,41762.0,67.0,197.0,0.0,24738.0,63.0,187.0,0.0,7074.0,35.0,169.0,0.0,20,,0.0,0.0
5.0,8.0,4.0,0.12431755829903977,65535.0,66.0,196.0,0.000998762947214963,51537.0,53.0,186.0,0.0,13460.0,45.0,168.0,0.0,20,,0.0,0.0
5.0,8.0,5.0,0.18550754458161867,31823.0,65.0,199.0,0.0,22977.0,58.0,188.0,0.0,7173.0,50.0,171.0,0.0,20,,0.0,0.0
5.0,9.0,1.0,0.10757373113854596,29799.0,72.0,195.0,0.0,22301.0,60.0,186.0,0.0,7140.0,38.0,168.0,0.0,20,,0.0,0.0
5.0,9.0,2.0,0.11279663923182441,59909.0,59.0,204.0,0.0,41259.0,70.0,192.0,0.0,11101.0,45.0,172.0,0.0,20,,0.0,0.0
5.0,9.0,3.0,0.19557270233196158,34209.0,54.0,200.0,0.0,21448.0,50.0,190.0,0.0,8863.0,34.0,171.0,0.0,20,,0.0,0.0
5.0,9.0,4.0,0.14338134430727023,42739.0,60.0,202.0,0.0,36959.0,54.0,192.0,0.0,10351.0,28.0,172.0,0.0,20,,0.0,0.0
5.0,9.0,5.0,0.16553926611796982,32442.0,68.0,200.0,0.0,26866.0,56.0,189.0,0.0,7211.0,20.0,171.0,0.0,20,,0.0,0.0
5.0,10.0,1.0,0.1478832304526749,65535.0,68.0,197.0,0.00035524006221956375,55741.0,21.0,186.0,0.0,14875.0,45.0,170.0,0.0,20,,0.0,0.0
5.0,10.0,2.0,0.13092163923182443,53892.0,46.0,200.0,0.0,38704.0,47.0,188.0,0.0,10416.0,30.0,170.0,0.0,20,,0.0,0.0
5.0,10.0,3.0,0.1321613511659808,22390.0,67.0,198.0,0.0,25477.0,55.0,187.0,0.0,7042.0,47.0,171.0,0.0,20,,0.0,0.0
5.0,10.0,4.0,0.20002914951989026,47495.0,56.0,202.0,0.0,32462.0,53.0,191.0,0.0,9258.0,54.0,171.0,0.0,20,,0.0,0.0
5.0,10.0,5.0,0.17223679698216735,42156.0,68.0,201.0,0.0,23392.0,48.0,188.0,0.0,6610.0,51.0,171.0,0.0,20,,0.0,0.0
5.0,11.0,1.0,0.13018004115226336,26047.0,75.0,195.0,0.0,25850.0,57.0,186.0,0.0,5300.0,42.0,168.0,0.0,20,,0.0,0.0
5.0,11.0,2.0,0.1372539437585734,52427.0,64.0,203.0,0.0,43428.0,57.0,191.0,0.0,12722.0,40.0,171.0,0.0,20,,0.0,0.0
5.0,11.0,3.0,0.15271262002743485,38639.0,49.0,203.0,0.0,37737.0,65.0,192.0,0.0,10235.0,47.0,173.0,0.0,20,,0.0,0.0
5.0,11.0,4.0,0.13503086419753085,45033.0,63.0,199.0,0.0,36339.0,48.0,187.0,0.0,8187.0,50.0,168.0,0.0,20,,0.0,0.0
5.0,11.0,5.0,0.20582990397805212,51384.0,66.0,201.0,0.0,41539.0,47.0,191.0,0.0,11465.0,45.0,171.0,0.0,20,,0.0,0.0
5.0,12.0,1.0,0.10492283950617284,39952.0,70.0,192.0,0.0,18010.0,40.0,182.0,0.0,7299.0,45.0,165.0,0.0,20,,0.0,0.0
5.0,12.0,2.0,0.11203103566529493,34637.0,65.0,199.0,0.0,38529.0,68.0,188.0,0.0,6422.0,38.0,171.0,0.0,20,,0.0,0.0
5.0,12.0,3.0,0.14977280521262,65535.0,66.0,199.0,0.0010762473440125485,65535.0,44.0,188.0,0.0007562014315682937,18727.0,49.0,171.0,0.0,20,,0.0,0.0
5.0,12.0,4.0,0.160343792866941,65535.0,67.0,199.0,0.0005309077633248431,65090.0,56.0,188.0,0.0,15464.0,31.0,170.0,0.0,20,,0.0,0.0
5.0,12.0,5.0,0.1287002743484225,32417.0,67.0,199.0,0.0,21508.0,50.0,189.0,0.0,6306.0,50.0,172.0,0.0,20,,0.0,0.0
5.0,13.0,1.0,0.02120713305898491,21394.0,84.0,203.0,0.0,25127.0,67.0,190.0,0.0,5435.0,37.0,174.0,0.0,20,,0.0,0.0
5.0,13.0,2.0,0.01590020576131687,26902.0,83.0,204.0,0.0,23022.0,50.0,187.0,0.0,5873.0,55.0,167.0,0.0,20,,0.0,0.0
5.0,13.0,3.0,0.020426097393689988,24566.0,42.0,204.0,0.0,30155.0,69.0,191.0,0.0,6918.0,53.0,176.0,0.0,20,,0.0,0.0
5.0,13.0,4.0,0.01340449245541838,43744.0,82.0,222.0,0.0,34832.0,75.0,208.0,0.0,10291.0,49.0,181.0,0.0,20,,0.0,0.0
5.0,13.0,5.0,0.026688100137174212,25429.0,84.0,202.0,0.0,18369.0,62.0,190.0,0.0,6133.0,65.0,174.0,0.0,20,,0.0,0.0
5.0,14.0,1.0,0.12899691358024692,32301.0,58.0,194.0,0.0,28450.0,49.0,185.0,0.0,7703.0,44.0,168.0,0.0,20,,0.0,0.0
5.0,14.0,2.0,0.18176697530864197,52451.0,58.0,202.0,0.0,38511.0,61.0,191.0,0.0,9370.0,39.0,172.0,0.0,20,,0.0,0.0
5.0,14.0,3.0,0.17983196159122086,48730.0,62.0,198.0,0.0,31658.0,50.0,189.0,0.0,12436.0,53.0,170.0,0.0,20,,0.0,0.0
5.0,14.0,4.0,0.17266032235939643,60716.0,50.0,202.0,0.0,37543.0,64.0,192.0,0.0,10607.0,29.0,172.0,0.0,20,,0.0,0.0
5.0,14.0,5.0,0.15925068587105623,38011.0,56.0,200.0,0.0,24722.0,51.0,191.0,0.0,8232.0,42.0,173.0,0.0,20,,0.0,0.0
5.0,15.0,1.0,0.15762517146776406,25238.0,72.0,197.0,0.0,18600.0,46.0,186.0,0.0,4770.0,34.0,169.0,0.0,20,,0.0,0.0
5.0,15.0,2.0,0.16142746913580247,43641.0,26.0,203.0,0.0,40623.0,52.0,192.0,0.0,9916.0,32.0,172.0,0.0,20,,0.0,0.0
5.0,15.0,3.0,0.1672093621399177,46560.0,62.0,200.0,0.0,35070.0,57.0,189.0,0.0,8543.0,49.0,172.0,0.0,20,,0.0,0.0
5.0,15.0,4.0,0.20025548696844994,35526.0,57.0,204.0,0.0,33685.0,53.0,193.0,0.0,7475.0,46.0,173.0,0.0,20,,0.0,0.0
5.0,15.0,5.0,0.1664506172839506,42717.0,65.0,200.0,0.0,31754.0,52.0,190.0,0.0,8932.0,37.0,172.0,0.0,20,,0.0,0.0
5.0,16.0,1.0,0.11517403978052126,50076.0,71.0,196.0,0.0,44798.0,49.0,186.0,0.0,10528.0,35.0,168.0,0.0,20,,0.0,0.0
5.0,16.0,2.0,0.19491426611796983,33653.0,46.0,205.0,0.0,27215.0,41.0,193.0,0.0,7006.0,48.0,173.0,0.0,20,,0.0,0.0
5.0,16.0,3.0,0.10093106995884774,37154.0,68.0,200.0,0.0,22562.0,48.0,190.0,0.0,6608.0,42.0,171.0,0.0,20,,0.0,0.0
5.0,16.0,4.0,0.20087105624142662,30991.0,72.0,202.0,0.0,26858.0,53.0,192.0,0.0,7323.0,37.0,171.0,0.0,20,,0.0,0.0
5.0,16.0,5.0,0.12431069958847736,38244.0,70.0,195.0,0.0,35339.0,62.0,185.0,0.0,7840.0,23.0,165.0,0.0,20,,0.0,0.0
5.0,17.0,1.0,0.1894324417009602,28755.0,60.0,198.0,0.0,21215.0,64.0,189.0,0.0,7142.0,39.0,171.0,0.0,20,,0.0,0.0
5.0,17.0,2.0,0.15080075445816188,44283.0,75.0,207.0,0.0,39880.0,56.0,194.0,0.0,10429.0,57.0,174.0,0.0,20,,0.0,0.0
5.0,17.0,3.0,0.11060270919067215,42219.0,59.0,200.0,0.0,43404.0,54.0,190.0,0.0,9193.0,31.0,171.0,0.0,20,,0.0,0.0
5.0,17.0,4.0,0.2061479766803841,56791.0,58.0,203.0,0.0,56982.0,56.0,193.0,0.0,13839.0,44.0,172.0,0.0,20,,0.0,0.0
5.0,17.0,5.0,0.12545524691358026,31881.0,65.0,197.0,0.0,32370.0,61.0,188.0,0.0,6838.0,43.0,168.0,0.0,20,,0.0,0.0
5.0,18.0,1.0,0.16267918381344307,31201.0,67.0,197.0,0.0,20703.0,58.0,188.0,0.0,7277.0,44.0,171.0,0.0,20,,0.0,0.0
5.0,18.0,2.0,0.10612997256515776,65535.0,74.0,200.0,0.0010502301684340988,65535.0,57.0,191.0,0.0003718261649615589,18746.0,40.0,171.0,0.0,20,,0.0,0.0
5.0,18.0,3.0,0.09859139231824417,32038.0,68.0,198.0,0.0,24170.0,54.0,189.0,0.0,6659.0,30.0,172.0,0.0,20,,0.0,0.0
5.0,18.0,4.0,0.3025034293552812,49450.0,74.0,205.0,0.0,43452.0,55.0,195.0,0.0,10914.0,49.0,172.0,0.0,20,,0.0,0.0
5.0,18.0,5.0,0.18709276406035666,34776.0,56.0,200.0,0.0,28579.0,57.0,190.0,0.0,7172.0,47.0,171.0,0.0,20,,0.0,0.0
5.0,19.0,1.0,0.1041829561042524,46473.0,51.0,191.0,0.0,36558.0,57.0,185.0,0.0,8508.0,42.0,166.0,0.0,20,,0.0,0.0
5.0,19.0,2.0,0.12627572016460906,35031.0,67.0,196.0,0.0,27361.0,59.0,189.0,0.0,7634.0,47.0,168.0,0.0,20,,0.0,0.0
5.0,19.0,3.0,0.10424125514403292,41947.0,69.0,197.0,0.0,35341.0,60.0,188.0,0.0,10313.0,44.0,171.0,0.0,20,,0.0,0.0
5.0,19.0,4.0,0.24284893689986284,40181.0,60.0,200.0,0.0,37004.0,55.0,192.0,0.0,8828.0,42.0,172.0,0.0,20,,0.0,0.0
5.0,19.0,5.0,0.16655178326474623,35460.0,51.0,195.0,0.0,27254.0,57.0,187.0,0.0,7353.0,51.0,170.0,0.0,20,,0.0,0.0
5.0,20.0,1.0,0.12227966392318244,25858.0,18.0,199.0,0.0,18462.0,67.0,189.0,0.0,7068.0,49.0,172.0,0.0,20,,0.0,0.0
5.0,20.0,2.0,0.1194272976680384,60199.0,74.0,199.0,0.0,44061.0,49.0,188.0,0.0,12986.0,54.0,171.0,0.0,20,,0.0,0.0
5.0,20.0,3.0,0.10664180384087792,26078.0,69.0,199.0,0.0,19865.0,32.0,188.0,0.0,7298.0,34.0,171.0,0.0,20,,0.0,0.0
5.0,20.0,4.0,0.1790380658436214,45120.0,63.0,201.0,0.0,29166.0,61.0,190.0,0.0,8550.0,46.0,171.0,0.0,20,,0.0,0.0
5.0,20.0,5.0,0.23026663237311384,65535.0,54.0,199.0,0.0002534886611487431,49432.0,53.0,189.0,0.0,14496.0,38.0,172.0,0.0,20,,0.0,0.0
5.0,21.0,1.0,0.15732938957475995,38112.0,52.0,199.0,0.0,30452.0,57.0,189.0,0.0,9506.0,46.0,171.0,0.0,20,,0.0,0.0
5.0,21.0,2.0,0.15420953360768175,45318.0,69.0,199.0,0.0,40215.0,52.0,188.0,0.0,8818.0,39.0,170.0,0.0,20,,0.0,0.0
5.0,21.0,3.0,0.10665380658436215,39858.0,60.0,197.0,0.0,35196.0,66.0,187.0,0.0,9245.0,35.0,170.0,0.0,20,,0.0,0.0
5.0,21.0,4.0,0.20209362139917694,35834.0,64.0,204.0,0.0,25656.0,52.0,194.0,0.0,7155.0,51.0,173.0,0.0,20,,0.0,0.0
5.0,21.0,5.0,0.15806155692729768,44989.0,54.0,197.0,0.0,32069.0,51.0,187.0,0.0,9340.0,45.0,170.0,0.0,20,,0.0,0.0
5.0,22.0,1.0,0.1525480109739369,45710.0,53.0,196.0,0.0,35643.0,50.0,187.0,0.0,8365.0,53.0,169.0,0.0,20,,0.0,0.0
5.0,22.0,2.0,0.1285099451303155,31850.0,72.0,202.0,0.0,34686.0,54.0,192.0,0.0,7172.0,40.0,173.0,0.0,20,,0.0,0.0
5.0,22.0,3.0,0.1200925925925926,28722.0,67.0,197.0,0.0,28696.0,57.0,186.0,0.0,6226.0,49.0,169.0,0.0,20,,0.0,0.0
5.0,22.0,4.0,0.17333590534979423,65535.0,69.0,204.0,0.00024884246013383174,52115.0,58.0,194.0,0.0,14955.0,40.0,173.0,0.0,20,,0.0,0.0
5.0,22.0,5.0,0.22309070644718793,41557.0,46.0,201.0,0.0,34314.0,30.0,192.0,0.0,8222.0,43.0,172.0,0.0,20,,0.0,0.0
5.0,23.0,1.0,0.15596879286694101,41851.0,65.0,192.0,0.0,33505.0,61.0,184.0,0.0,9158.0,43.0,168.0,0.0,20,,0.0,0.0
5.0,23.0,2.0,0.14390946502057614,46656.0,70.0,201.0,0.0,30760.0,48.0,190.0,0.0,9124.0,48.0,171.0,0.0,20,,0.0,0.0
5.0,23.0,3.0,0.12500514403292182,25854.0,63.0,192.0,0.0,26359.0,55.0,183.0,0.0,6563.0,46.0,167.0,0.0,20,,0.0,0.0
5.0,23.0,4.0,0.18161265432098767,35880.0,70.0,197.0,0.0,35606.0,53.0,188.0,0.0,7877.0,41.0,170.0,0.0,20,,0.0,0.0
5.0,23.0,5.0,0.21364540466392318,30758.0,73.0,198.0,0.0,31498.0,37.0,188.0,0.0,7263.0,45.0,171.0,0.0,20,,0.0,0.0
6.0,2.0,1.0,0.1724031207133059,3848.0,52.0,187.0,0.0,7106.0,48.0,172.0,0.0,7035.0,50.0,168.0,0.0,20,,0.0,0.0
6.0,2.0,2.0,0.14661865569272978,2991.0,64.0,189.0,0.0,316.0,29.0,173.0,0.0,328.0,41.0,170.0,0.0,20,,0.0,0.0
6.0,2.0,3.0,0.1775,3825.0,61.0,191.0,0.0,7308.0,45.0,172.0,0.0,7149.0,35.0,168.0,0.0,20,,0.0,0.0
6.0,2.0,4.0,0.1828326474622771,16228.0,66.0,189.0,0.0,756.0,32.0,173.0,0.0,969.0,41.0,170.0,0.0,20,,0.0,0.0
6.0,2.0,5.0,0.17215277777777777,3393.0,68.0,190.0,0.0,639.0,50.0,172.0,0.0,769.0,33.0,168.0,0.0,20,,0.0,0.0
6.0,3.0,1.0,0.16465792181069958,48303.0,66.0,203.0,0.0,27692.0,47.0,187.0,0.0,8965.0,49.0,170.0,0.0,20,,0.0,0.0
6.0,3.0,2.0,0.16541752400548698,40798.0,55.0,204.0,0.0,28423.0,51.0,191.0,0.0,8257.0,43.0,172.0,0.0,20,,0.0,0.0
6.0,3.0,3.0,0.12057098765432099,35679.0,79.0,200.0,0.0,25702.0,47.0,188.0,0.0,6397.0,29.0,171.0,0.0,20,,0.0,0.0
6.0,3.0,4.0,0.17867283950617283,39420.0,85.0,209.0,0.0,31017.0,49.0,191.0,0.0,9154.0,51.0,173.0,0.0,20,,0.0,0.0
6.0,3.0,5.0,0.13335562414266117,49402.0,67.0,197.0,0.0,36707.0,52.0,184.0,0.0,11001.0,50.0,169.0,0.0,20,,0.0,0.0
6.0,4.0,1.0,0.1397599451303155,32756.0,72.0,195.0,0.0,21173.0,61.0,187.0,0.0,6950.0,40.0,169.0,0.0,20,,0.0,0.0
6.0,4.0,2.0,0.11069787379972565,47383.0,61.0,204.0,0.0,36776.0,57.0,192.0,0.0,9980.0,50.0,174.0,0.0,20,,0.0,0.0
6.0,4.0,3.0,0.2199031207133059,51383.0,46.0,201.0,0.0,40464.0,46.0,189.0,0.0,11227.0,52.0,171.0,0.0,20,,0.0,0.0
6.0,4.0,4.0,0.1433650548696845,38560.0,58.0,204.0,0.0,27856.0,58.0,190.0,0.0,8615.0,53.0,171.0,0.0,20,,0.0,0.0
6.0,4.0,5.0,0.18743312757201647,54620.0,46.0,203.0,0.0,50580.0,52.0,190.0,0.0,12790.0,47.0,171.0,0.0,20,,0.0,0.0
6.0,5.0,1.0,0.10967506858710563,33359.0,65.0,197.0,0.0,17962.0,37.0,181.0,0.0,4962.0,48.0,166.0,0.0,20,,0.0,0.0
6.0,5.0,2.0,0.11956189986282578,51938.0,72.0,208.0,0.0,33192.0,47.0,193.0,0.0,10685.0,35.0,174.0,0.0,20,,0.0,0.0
6.0,5.0,3.0,0.22801268861454047,47504.0,63.0,207.0,0.0,35772.0,59.0,190.0,0.0,9949.0,36.0,172.0,0.0,20,,0.0,0.0
6.0,5.0,4.0,0.11858367626886146,51991.0,65.0,211.0,0.0,29412.0,40.0,193.0,0.0,9180.0,41.0,176.0,0.0,20,,0.0,0.0
6.0,5.0,5.0,0.1373593964334705,26127.0,56.0,205.0,0.0,25707.0,58.0,189.0,0.0,6468.0,45.0,172.0,0.0,20,,0.0,0.0
6.0,6.0,1.0,0.1334199245541838,33200.0,63.0,201.0,0.0,23388.0,67.0,190.0,0.0,5904.0,50.0,173.0,0.0,20,,0.0,0.0
6.0,6.0,2.0,0.08961419753086419,57470.0,79.0,200.0,0.0,38119.0,61.0,190.0,0.0,11558.0,34.0,171.0,0.0,20,,0.0,0.0
6.0,6.0,3.0,0.1546604938271605,55003.0,72.0,202.0,0.0,42622.0,48.0,191.0,0.0,10680.0,12.0,172.0,0.0,20,,0.0,0.0
6.0,6.0,4.0,0.10107338820301784,45372.0,69.0,208.0,0.0,40027.0,51.0,191.0,0.0,10777.0,35.0,172.0,0.0,20,,0.0,0.0
6.0,6.0,5.0,0.18924982853223593,39118.0,60.0,204.0,0.0,21857.0,48.0,189.0,0.0,7155.0,48.0,172.0,0.0,20,,0.0,0.0
6.0,7.0,1.0,0.10437157064471879,23947.0,56.0,198.0,0.0,18398.0,61.0,188.0,0.0,7046.0,50.0,170.0,0.0,20,,0.0,0.0
6.0,7.0,2.0,0.09642575445816187,52477.0,48.0,202.0,0.0,43752.0,57.0,191.0,0.0,10466.0,59.0,170.0,0.0,20,,0.0,0.0
6.0,7.0,3.0,0.20618912894375857,28121.0,63.0,201.0,0.0,21777.0,55.0,190.0,0.0,7182.0,32.0,172.0,0.0,20,,0.0,0.0
6.0,7.0,4.0,0.07497770919067215,52431.0,53.0,201.0,0.0,43531.0,60.0,190.0,0.0,12529.0,40.0,170.0,0.0,20,,0.0,0.0
6.0,7.0,5.0,0.15329046639231825,43150.0,55.0,201.0,0.0,35650.0,47.0,190.0,0.0,8682.0,40.0,171.0,0.0,20,,0.0,0.0
6.0,8.0,1.0,0.16704389574759945,27862.0,45.0,196.0,0.0,19776.0,52.0,187.5,0.0,6992.0,43.0,170.0,0.0,20,,0.0,0.0
6.0,8.0,2.0,0.21248285322359398,42429.0,74.0,205.0,0.0,42586.0,52.0,193.0,0.0,10271.0,49.0,172.0,0.0,20,,0.0,0.0
6.0,8.0,3.0,0.16978395061728396,39052.0,63.0,199.0,0.0,38723.0,57.0,190.0,0.0,8325.0,50.0,171.0,0.0,20,,0.0,0.0
6.0,8.0,4.0,0.11556327160493828,42644.0,65.0,201.0,0.0,30032.0,57.0,190.0,0.0,8536.0,50.0,170.0,0.0,20,,0.0,0.0
6.0,8.0,5.0,0.15800582990397805,50334.0,73.0,200.0,0.0,42870.0,60.0,190.0,0.0,11557.0,44.0,172.0,0.0,20,,0.0,0.0
6.0,9.0,1.0,0.1266855281207133,25415.0,57.0,200.0,0.0,21052.0,69.0,191.0,0.0,7199.0,49.0,173.0,0.0,20,,0.0,0.0
6.0,9.0,2.0,0.1457270233196159,40762.0,67.0,203.0,0.0,37174.0,61.0,192.0,0.0,9389.0,45.0,171.0,0.0,20,,0.0,0.0
6.0,9.0,3.0,0.15544238683127573,37117.0,69.0,202.0,0.0,25335.0,55.0,192.0,0.0,7068.0,51.0,172.0,0.0,20,,0.0,0.0
6.0,9.0,4.0,0.17223593964334705,37908.0,74.0,201.0,0.0,24911.0,42.0,192.0,0.0,7482.0,52.0,172.0,0.0,20,,0.0,0.0
6.0,9.0,5.0,0.10906550068587105,36193.0,62.0,197.0,0.0,35348.0,57.0,189.0,0.0,8381.0,42.0,170.0,0.0,20,,0.0,0.0
6.0,10.0,1.0,0.18409979423868314,39572.0,71.0,199.0,0.0,23532.0,51.0,189.0,0.0,7243.0,45.0,171.0,0.0,20,,0.0,0.0
6.0,10.0,2.0,0.12653292181069958,59325.0,54.0,203.0,0.0,47901.0,56.0,192.0,0.0,13752.0,45.0,171.0,0.0,20,,0.0,0.0
6.0,10.0,3.0,0.19191272290809328,59090.0,65.0,203.0,0.0,30977.0,59.0,192.0,0.0,9426.0,46.0,172.0,0.0,20,,0.0,0.0
6.0,10.0,4.0,0.19676268861454047,45704.0,62.0,204.0,0.0,42977.0,57.0,193.0,0.0,11986.0,35.0,172.0,0.0,20,,0.0,0.0
6.0,10.0,5.0,0.15168552812071331,57435.0,69.0,200.0,0.0,64943.0,60.0,190.0,0.0,12025.0,39.0,171.0,0.0,20,,0.0,0.0
6.0,11.0,1.0,0.1641280864197531,37355.0,69.0,201.0,0.0,38792.0,52.0,190.0,0.0,8892.0,52.0,172.0,0.0,20,,0.0,0.0
6.0,11.0,2.0,0.16684927983539094,38817.0,51.0,204.0,0.0,41345.0,53.0,193.0,0.0,7684.0,23.0,171.0,0.0,20,,0.0,0.0
6.0,11.0,3.0,0.21566015089163237,40740.0,70.0,201.0,0.0,39761.0,38.0,190.0,0.0,10156.0,48.0,170.0,0.0,20,,0.0,0.0
6.0,11.0,4.0,0.1978875171467764,51882.0,68.0,207.0,0.0,53354.0,59.0,194.0,0.0,11373.0,49.0,173.0,0.0,20,,0.0,0.0
6.0,11.0,5.0,0.1797179355281207,32327.0,42.0,200.0,0.0,27821.0,52.0,190.0,0.0,5867.0,42.0,171.0,0.0,20,,0.0,0.0
6.0,12.0,1.0,0.10390346364883402,36625.0,73.0,193.0,0.0,29314.0,54.0,184.0,0.0,7794.0,42.0,168.0,0.0,20,,0.0,0.0
6.0,12.0,2.0,0.12947445130315502,57222.0,61.0,200.0,0.0,37020.0,30.0,189.0,0.0,9429.0,22.0,170.0,0.0,20,,0.0,0.0
6.0,12.0,3.0,0.14712620027434842,48030.0,66.0,199.0,0.0,40718.0,53.0,189.0,0.0,9848.0,42.0,170.0,0.0,20,,0.0,0.0
